0,1,2,3,4,5,6,7,8,9,10,11
0.00015660471399314702,0.0,0.0,0.0,0.0,0.0,0.0003120560140814632,0.0,0.01,0.0,0.01,0.0
0.9151942133903503,1.0,0.43,0.0,0.36,0.0,0.2944009304046631,0.0,0.31,0.0,0.28,0.0
0.0002668516244739294,0.0,0.2,0.0,0.15,0.0,0.0018078130669891834,0.0,0.19,0.0,0.25,0.0
0.0033812641631811857,0.0,0.11,0.0,0.08,0.0,0.005596998613327742,0.0,0.15,0.0,0.05,0.0
0.04739398881793022,0.0,0.21,0.0,0.06,0.0,0.047100428491830826,0.0,0.31,0.0,0.08,0.0
7.02404067851603e-05,0.0,0.0,0.0,0.02,0.0,0.00017750395636539906,0.0,0.0,0.0,0.0,0.0
0.8423236608505249,1.0,0.55,1.0,0.52,1.0,0.8897019028663635,1.0,0.55,1.0,0.54,1.0
0.005731740966439247,0.0,0.23,0.0,0.09,0.0,0.004702847450971603,0.0,0.22,0.0,0.13,0.0
0.006307564675807953,0.0,0.08,0.0,0.04,0.0,0.010917100124061108,0.0,0.23,0.0,0.11,0.0
0.014573639258742332,0.0,0.11,0.0,0.12,0.0,0.24600444734096527,0.0,0.39,0.0,0.53,1.0
0.02430897019803524,0.0,0.05,0.0,0.13,0.0,0.046733029186725616,0.0,0.23,0.0,0.25,0.0
0.008361746557056904,0.0,0.18,0.0,0.23,0.0,0.002636292716488242,0.0,0.19,0.0,0.13,0.0
0.001224874285981059,0.0,0.02,0.0,0.0,0.0,0.0011887085856869817,0.0,0.03,0.0,0.01,0.0
0.0022451612167060375,0.0,0.01,0.0,0.02,0.0,0.0009304734412580729,0.0,0.07,0.0,0.03,0.0
0.01708133891224861,0.0,0.14,0.0,0.15,0.0,0.027381962165236473,0.0,0.19,0.0,0.19,0.0
0.0005757942562922835,0.0,0.06,0.0,0.08,0.0,0.00603021215647459,0.0,0.15,0.0,0.13,0.0
