0,1,2,3,4,5
0.5444223880767822,0.35,0.36,0.19568811357021332,0.53,0.48
0.00012628489639610052,0.01,0.01,0.0002167774800909683,0.01,0.02
0.0020392751321196556,0.0,0.0,0.0009646376711316407,0.04,0.01
0.02644236758351326,0.2,0.07,0.007039475720375776,0.24,0.12
0.010733379982411861,0.07,0.09,0.01634458266198635,0.03,0.03
0.013406332582235336,0.12,0.02,0.025340644642710686,0.12,0.11
0.0022910665720701218,0.01,0.0,0.0008926679147407413,0.15,0.04
0.0001399050233885646,0.01,0.02,0.001255919225513935,0.01,0.08
9.548181697027758e-05,0.01,0.01,0.0010875278385356069,0.03,0.06
0.4169522821903229,0.45,0.38,0.26702412962913513,0.43,0.45
0.027820806950330734,0.23,0.13,0.002418386284261942,0.08,0.09
0.0013257343089208007,0.01,0.04,0.007701672147959471,0.08,0.1
0.8028366565704346,0.47,0.46,0.5101511478424072,0.46,0.48
0.01743323728442192,0.3,0.13,0.48206058144569397,0.56,0.29
0.013030200265347958,0.11,0.08,0.00451246090233326,0.18,0.11
0.4601673185825348,0.49,0.64,0.04576621577143669,0.59,0.56
0.6219474077224731,0.66,0.41,0.819374680519104,0.62,0.55
0.04380813241004944,0.16,0.15,0.023786822333931923,0.21,0.1
0.00022219230595510453,0.07,0.05,0.004390412475913763,0.13,0.07
0.0029828089755028486,0.06,0.02,0.0012413267977535725,0.08,0.05
0.09225696325302124,0.21,0.18,0.0889551043510437,0.33,0.47
0.007338202092796564,0.28,0.19,0.003102887189015746,0.25,0.22
0.0015334156341850758,0.02,0.0,0.016651129350066185,0.18,0.06
0.0001413974678143859,0.0,0.03,0.00023238775611389428,0.03,0.01
0.7791743278503418,0.52,0.67,0.3127330243587494,0.5,0.58
0.0019909825641661882,0.05,0.02,0.001519187819212675,0.01,0.01
0.04804302006959915,0.11,0.08,0.18647442758083344,0.33,0.08
0.0069498647935688496,0.17,0.24,0.006382817402482033,0.06,0.14
0.00693151168525219,0.02,0.01,0.0019190346356481314,0.04,0.01
0.033413127064704895,0.19,0.17,0.46563705801963806,0.47,0.34
0.0009488983778283,0.02,0.09,0.0037683877162635326,0.05,0.1
0.023801762610673904,0.38,0.19,0.025327585637569427,0.27,0.24
0.0001632687490200624,0.07,0.12,0.004000289365649223,0.02,0.03
6.375498924171552e-05,0.11,0.16,0.0008292504935525358,0.24,0.27
0.16439470648765564,0.31,0.37,0.009343568235635757,0.27,0.25
0.014727063477039337,0.24,0.17,0.6056616902351379,0.4,0.42
0.004447294399142265,0.12,0.14,0.02341294288635254,0.32,0.22
0.0005301825003698468,0.0,0.04,0.00037744591827504337,0.01,0.05
0.44555673003196716,0.31,0.2,0.4212387800216675,0.2,0.27
0.00567035423591733,0.1,0.14,0.002692402806133032,0.42,0.5
0.0009165380615741014,0.02,0.01,0.00046167426626197994,0.01,0.06
0.027913903817534447,0.21,0.1,0.023067595437169075,0.31,0.17
0.018688704818487167,0.12,0.0,0.02403722144663334,0.13,0.06
0.010142478160560131,0.15,0.09,0.020698150619864464,0.26,0.19
0.0007864704821258783,0.03,0.13,0.01865227334201336,0.22,0.26
0.9986199140548706,1.0,0.99,0.9918082356452942,0.72,0.86
0.9629918932914734,0.63,0.63,0.9913173913955688,0.75,0.89
0.9981995820999146,1.0,1.0,0.996756374835968,0.98,0.98
0.19121988117694855,0.5,0.68,0.10986942797899246,0.54,0.62
0.9974753260612488,0.81,0.8,0.9993138313293457,0.7,0.83
0.991992175579071,0.91,0.96,0.9967580437660217,0.85,0.74
0.9997005462646484,0.95,0.96,0.9994943141937256,0.94,0.88
0.9968346953392029,0.87,0.99,0.7462729811668396,0.76,0.87
0.9896270036697388,0.92,0.94,0.9970731735229492,0.84,0.67
0.999660849571228,1.0,1.0,0.9997093081474304,0.92,0.97
0.9907886385917664,0.88,0.77,0.997043788433075,0.91,0.87
0.9993461966514587,1.0,0.98,0.9926866292953491,0.92,0.94
0.9916297793388367,0.92,1.0,0.9731853008270264,0.93,0.99
0.9999159574508667,1.0,1.0,0.9996047616004944,0.99,1.0
0.9979010820388794,0.99,1.0,0.9939310550689697,0.9,0.98
0.979363739490509,0.97,0.99,0.9965217113494873,0.88,0.96
0.9993108510971069,1.0,1.0,0.997565507888794,1.0,1.0
0.9997128844261169,1.0,1.0,0.9997796416282654,1.0,1.0
0.9928895235061646,1.0,1.0,0.9984018206596375,0.99,0.99
0.9995102882385254,1.0,1.0,0.9981223940849304,1.0,1.0
0.9989584684371948,1.0,0.98,0.9974017143249512,0.95,0.92
0.9890260100364685,0.95,0.96,0.9927964806556702,0.88,0.92
0.9996272325515747,1.0,0.99,0.99978107213974,1.0,1.0
0.9981995820999146,1.0,1.0,0.9937641024589539,0.97,0.99
0.9998213648796082,1.0,1.0,0.9998089671134949,1.0,1.0
0.9993526339530945,0.99,0.99,0.9996090531349182,0.98,1.0
0.9977878332138062,0.99,0.96,0.909492552280426,0.67,0.79
0.9915130734443665,0.77,0.74,0.992957592010498,0.76,0.79
0.998318076133728,0.99,0.98,0.9988225102424622,1.0,0.99
0.8759360313415527,0.49,0.2,0.15967628359794617,0.38,0.3
0.9963944554328918,0.98,1.0,0.9759422540664673,0.82,0.89
0.9925650358200073,0.85,1.0,0.9829029440879822,0.81,0.85
0.9968823194503784,0.99,1.0,0.9997005462646484,0.95,0.96
0.9378858804702759,0.82,0.94,0.9955156445503235,0.9,0.97
0.9925903081893921,0.89,0.92,0.7664010524749756,0.84,0.79
0.4157392084598541,0.38,0.27,0.24408648908138275,0.4,0.3
0.9621577858924866,0.73,0.85,0.5258066654205322,0.65,0.71
0.9994106292724609,1.0,1.0,0.9987964630126953,1.0,1.0
0.9969492554664612,0.92,0.82,0.9929735660552979,0.83,0.87
0.9998268485069275,1.0,0.95,0.9861817359924316,0.89,0.92
0.9985305070877075,0.78,0.94,0.959769606590271,0.91,0.93
0.9995385408401489,1.0,1.0,0.999836802482605,0.99,1.0
0.7125227451324463,0.52,0.55,0.13066430389881134,0.52,0.44
0.999559223651886,1.0,1.0,0.9998059868812561,0.98,1.0
0.9968823194503784,0.99,1.0,0.9991244673728943,0.89,0.87
0.9987260699272156,0.99,1.0,0.992870032787323,0.89,0.93
0.9942933320999146,0.97,1.0,0.9911153316497803,0.83,0.86
0.9991967082023621,0.99,0.98,0.9939368367195129,0.77,0.72
0.9964062571525574,0.98,1.0,0.9973652958869934,0.94,0.98
