0,1,2,3,4,5,6,7
0.9151942133903503,0.43,0.36,0.829845075332782,0.2944009304046631,0.31,0.28,0.2040005176401021
0.0002668516244739294,0.2,0.15,0.007013540764529963,0.0018078130669891834,0.19,0.25,0.033497014800041226
0.0033812641631811857,0.11,0.08,0.022821509767100477,0.005596998613327742,0.15,0.05,0.040887120749024564
0.04739398881793022,0.21,0.06,0.2371392659249136,0.047100428491830826,0.31,0.08,0.19062193710527442
7.02404067851603e-05,0.0,0.02,0.011292743729207824,0.00017750395636539906,0.0,0.0,0.004331917012523862
0.8423236608505249,0.55,0.52,0.43411705335265655,0.8897019028663635,0.55,0.54,0.8635834283534257
0.005731740966439247,0.23,0.09,0.01152403305479865,0.004702847450971603,0.22,0.13,0.022449988511421708
0.006307564675807953,0.08,0.04,0.08502895155467828,0.010917100124061108,0.23,0.11,0.04806995190404924
0.014573639258742332,0.11,0.12,0.16191060458388665,0.24600444734096527,0.39,0.53,0.26108908567071687
0.02430897019803524,0.05,0.13,0.09950708817266815,0.046733029186725616,0.23,0.25,0.2357403106978215
0.008361746557056904,0.18,0.23,0.06664204896050048,0.002636292716488242,0.19,0.13,0.006449473239264491
0.001224874285981059,0.02,0.0,0.009279898934322798,0.0011887085856869817,0.03,0.01,0.011529921183325595
0.0022451612167060375,0.01,0.02,0.07752101148886482,0.0009304734412580729,0.07,0.03,0.04767531211123959
0.01708133891224861,0.14,0.15,0.2166542473422115,0.027381962165236473,0.19,0.19,0.09934426445497399
0.0005757942562922835,0.06,0.08,0.03520006410104521,0.00603021215647459,0.15,0.13,0.030271134086238195
0.010867699980735779,0.06,0.15,0.07493981030589061,0.003260259283706546,0.05,0.06,0.009925254841957186
0.0024243537336587906,0.22,0.07,0.06836572239980611,0.005841292440891266,0.17,0.07,0.025603830159102167
0.03235745429992676,0.22,0.25,0.032323048172938025,0.056571464985609055,0.34,0.32,0.1280461346616145
0.007290402427315712,0.1,0.06,0.015568788588904184,0.007506789639592171,0.09,0.07,0.011433021129849683
0.0007581634563393891,0.05,0.04,0.0063896114094672135,0.0001655225205468014,0.02,0.06,0.009200942369573854
0.047934889793395996,0.16,0.24,0.14841212595116132,0.011772033758461475,0.11,0.1,0.015468111535888864
0.00010682999709388241,0.02,0.0,0.004621770687482507,0.0006591561832465231,0.04,0.01,0.005971516477023486
0.025789937004446983,0.18,0.25,0.11508320360627554,0.014424053952097893,0.25,0.12,0.049338295011781795
0.587945818901062,0.59,0.35,0.3032336860767027,0.009124408476054668,0.49,0.48,0.1187886994060721
0.9887845516204834,0.85,0.63,0.968976204555693,0.8624301552772522,0.75,0.58,0.9710892725016376
0.06953802704811096,0.23,0.31,0.16569489191221404,0.0332624614238739,0.27,0.18,0.1023866881928598
0.22235547006130219,0.24,0.14,0.13036177753053638,0.05758962035179138,0.2,0.16,0.22541420391263908
0.0754203051328659,0.37,0.31,0.2023502819291483,0.1455588936805725,0.42,0.28,0.28333617784552045
0.0025565761607140303,0.04,0.03,0.0405808899415871,0.009425625205039978,0.12,0.11,0.18074830972126146
0.002843431429937482,0.08,0.11,0.1398488415961863,0.004139387980103493,0.39,0.44,0.049726537376964995
0.003971092868596315,0.02,0.02,0.01623095254330588,0.008101807907223701,0.02,0.04,0.01005208870398216
0.004804608412086964,0.21,0.35,0.08722601133730233,0.024581067264080048,0.22,0.18,0.012583704282933234
0.21891912817955017,0.22,0.05,0.19639400672953328,0.10040759295225143,0.27,0.23,0.171486563297195
0.03691167011857033,0.08,0.07,0.08661149997193635,0.062271811068058014,0.1,0.06,0.03357799914433463
0.000781655078753829,0.0,0.01,0.021551310208486944,0.00029055005870759487,0.0,0.01,0.009544294367132037
0.008213111199438572,0.09,0.14,0.010398182923521973,0.015835443511605263,0.17,0.1,0.007318803223689409
0.0010478926124051213,0.02,0.02,0.006100589277296331,0.006390491500496864,0.07,0.01,0.014146770429423283
0.00830336194485426,0.08,0.1,0.031751546694481804,0.0005640193121507764,0.07,0.11,0.002922554839180751
0.0041764709167182446,0.41,0.33,0.09333521812921693,0.005638974718749523,0.38,0.24,0.13103495199555368
0.053418733179569244,0.17,0.15,0.2296892051058593,0.046855051070451736,0.29,0.27,0.0781823417424103
0.5653951168060303,0.28,0.13,0.10006151139715687,0.8644943833351135,0.65,0.56,0.5805783422707063
9.920881711877882e-05,0.0,0.01,0.004848100686016278,0.00014785975508857518,0.0,0.0,0.003169333905271378
0.07374276965856552,0.13,0.16,0.06027870891677178,0.18239116668701172,0.12,0.22,0.15604215227201457
0.002965844701975584,0.22,0.21,0.18698697733138728,0.003883104072883725,0.13,0.13,0.05161169668398644
0.031404078006744385,0.17,0.2,0.08940223395567835,0.029183626174926758,0.14,0.24,0.04958820224701351
0.03483179211616516,0.13,0.15,0.0859136699467926,0.010978049598634243,0.05,0.08,0.05956858596094081
0.027607988566160202,0.11,0.07,0.04632986531072165,0.011514279991388321,0.1,0.04,0.02542991816559446
0.045663949102163315,0.09,0.11,0.07277542305747124,0.032984647899866104,0.38,0.24,0.07139796138762552
0.0003447859489824623,0.0,0.0,0.008152585837394661,0.0004069342976436019,0.0,0.01,0.007554564656466197
0.516071081161499,0.45,0.47,0.499608615274388,0.7900240421295166,0.63,0.32,0.7487567458056594
0.02647189423441887,0.06,0.1,0.08724303191622315,0.05416092649102211,0.27,0.26,0.1567116141635139
0.00623287120833993,0.23,0.2,0.03259316287953467,0.04301225021481514,0.32,0.31,0.14444564801856205
0.0067519862204790115,0.05,0.04,0.05591904444367503,0.0018898992566391826,0.08,0.09,0.017713709469580622
0.00018136206199415028,0.01,0.02,0.013992627191739222,0.00047389927203767,0.04,0.02,0.003394423512297676
0.014255530200898647,0.1,0.04,0.16992707714209698,0.0076897903345525265,0.13,0.01,0.07384173224843864
0.011187062598764896,0.32,0.12,0.07594170751666614,0.023576099425554276,0.36,0.2,0.06957871324828885
0.0005672819097526371,0.03,0.03,0.008292149710358892,0.00026808585971593857,0.11,0.15,0.012558045726110328
0.8756403923034668,0.51,0.42,0.7842254928570499,0.1501590758562088,0.36,0.24,0.6402716778740648
0.02555195614695549,0.14,0.27,0.03857581229765205,0.15297994017601013,0.28,0.2,0.17087729313836597
0.12826623022556305,0.23,0.07,0.42285182139406957,0.32208558917045593,0.23,0.17,0.2572778743666255
0.0010791529202833772,0.01,0.01,0.008696789160666548,0.003874303074553609,0.04,0.02,0.017164487269999185
0.0004357050929684192,0.01,0.01,0.0037132894216021914,0.0018493738025426865,0.12,0.15,0.025178000062583906
0.00013310588838066906,0.01,0.02,0.0049854719990195156,0.00022324727615341544,0.02,0.02,0.007886569012811435
0.0005769424024038017,0.02,0.07,0.00551810369221256,0.000404731254093349,0.03,0.05,0.021734495536233227
0.004274206701666117,0.26,0.06,0.09431581461597942,0.008498946204781532,0.36,0.29,0.04733462675588469
0.9137053489685059,0.75,0.47,0.744832823163962,0.75372713804245,0.6,0.56,0.19703667969651992
0.007320890203118324,0.04,0.08,0.013259389459530415,0.014988240785896778,0.1,0.09,0.022534033135400866
0.07840019464492798,0.22,0.21,0.22379839197295257,0.054346997290849686,0.28,0.3,0.052711913289544415
0.0010631522163748741,0.07,0.09,0.0114076522647997,0.004089038819074631,0.09,0.15,0.02937982970322591
