0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.2636743396464157,0.0,0.0454308121604643,0.1632653061224489,0.0,0.466472303206997,0.1428571428571428,0.2176870748299319,0.1176,0.0144,0.0032666666666666,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458333333333333,0.0,0.0943291630071415,0.1676683487800123,0.0188024188868664,0.0620408163265306,0.0861678004535147,0.0,0.0040816326530612,0.0302521008403361,0.1959183673469388,0.0636734693877551,0.0,0.0,0.0
0.1208297761971586,0.0,0.0832753748152403,0.1999999999999999,0.4,0.3428571428571428,0.225,0.3999999999999999,0.1356335514574658,0.0107079119571683,0.0048582193139004,0.1463414634146341,0.0,0.0,0.0,0.0,0.0,0.0,0.2051282051282051,0.1794871794871795,0.0,0.1380145022645805,0.2044318618326403,0.0212898703008422,0.0617886178861788,0.068654019873532,0.013588850174216,0.0,0.3012912482065997,0.0182926829268292,0.0158536585365853,0.0,0.0,0.0
0.0,0.0,0.0354514164011031,0.2424242424242424,0.0,0.3463203463203463,0.3939393939393939,0.202020202020202,0.1660899653979238,0.0077854671280276,0.0211937716262975,0.1660899653979238,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451865442329198,0.3212729983848178,0.0691727484259659,0.0,0.0,0.1191749427043544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1025260753475922,0.0,0.0,0.2352941176470588,0.1176470588235294,0.2352941176470588,0.3235294117647059,0.3137254901960784,0.1714285714285714,0.0220408163265306,0.0066666666666666,0.1714285714285714,0.0,0.0,0.1372549019607843,0.2058823529411764,0.0,0.0,0.0,0.2121212121212121,0.0,0.3213644484097549,0.0816027691962992,0.0108518135049876,0.0,0.1419234360410831,0.0,0.0,0.1038062283737024,0.0,0.0655462184873949,0.0,0.0,0.0
0.0,0.068396544218334,0.0425824289873707,0.4102564102564102,0.3076923076923077,0.2637362637362637,0.4615384615384615,0.0512820512820512,0.2139917695473251,0.0123456790123456,0.0224051211705532,0.2139917695473251,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.2649151028896546,0.0359337285746257,0.0360873694207027,0.020048538567057,0.0,0.0,0.2463549522373051,0.0,0.0,0.0,0.0,0.0641025641025641
0.1799750388823817,0.0,0.0,0.0,0.0,0.4571428571428571,0.12,0.48,0.1420118343195266,0.0133136094674556,0.0241617357001972,0.0,0.0,0.0,0.0,0.28,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461538461538461,0.24,0.0,0.0,0.0
0.0,0.0,0.0,0.2424242424242424,0.0,0.1038961038961038,0.4545454545454545,0.1212121212121212,0.5,0.1875,0.1134259259259259,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4091582095681331,0.0,0.0,0.0,0.0,0.0,0.303030303030303,0.0,0.0,0.0,0.0,0.0,0.0
0.3517780063860352,0.1298057055279479,0.0808146420403173,0.2601626016260162,0.3902439024390244,0.1114982578397212,0.3658536585365853,0.2276422764227642,0.1428571428571428,0.010204081632653,0.0092592592592592,0.1428571428571428,0.0,0.073170731707317,0.1138211382113821,0.0,0.0,0.0,0.2,0.175,0.1,0.1237203436909382,0.2565624025680743,0.0293321452133547,0.0,0.0408654880199595,0.0,0.0116144018583042,0.2582496413199426,0.0,0.1509872241579558,0.0,0.0,0.0261324041811846
0.1467047286486555,0.0812008303283206,0.0,0.074074074074074,0.1111111111111111,0.2857142857142857,0.2222222222222222,0.3333333333333333,0.1621621621621621,0.0131482834185536,0.0178962746530314,0.1095690284879473,0.0,0.0,0.0,0.1944444444444444,0.0,0.0,0.0,0.1999999999999999,0.0,0.0564646142288217,0.1003648111616358,0.0168246499909196,0.038038038038038,0.0105661216772327,0.0836550836550836,0.0075075075075075,0.0370959194488606,0.0,0.0,0.0,0.1116741741741741,0.0
0.2618306355845647,0.0724614169246596,0.0902262877688337,0.1367521367521367,0.2051282051282051,0.1758241758241758,0.3333333333333333,0.3076923076923077,0.1387499999999999,0.03375,0.0051041666666666,0.1312499999999999,0.0,0.0,0.0,0.1794871794871795,0.0,0.0,0.0,0.3684210526315789,0.0,0.0470708489923181,0.1673351331574472,0.0176847948613164,0.1461538461538461,0.0631528964862298,0.1285714285714286,0.0064102564102564,0.2692307692307691,0.0576923076923076,0.05,0.0,0.0,0.0288461538461538
0.3205849627784251,0.1182955060284188,0.1104729056683091,0.1159420289855072,0.3478260869565217,0.1987577639751552,0.2391304347826087,0.3188405797101449,0.1167949298325033,0.0040742417383431,0.0110909913988229,0.1276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.1777777777777777,0.3111111111111111,0.0,0.1784014535112498,0.2219737070024096,0.0279429769126229,0.0,0.006509747490321,0.0309237478525175,0.0046253469010175,0.1485552592915056,0.0,0.0120259019426457,0.0,0.0,0.020814061054579
